year,minister,ngram,count,score
2020,José Ramón Cossío Díaz,concepto -incluyendo,7,0.0016780942895323603
2020,José Ramón Cossío Díaz,-incluyendo dinero-,7,0.0016780942895323603
2021,José Ramón Cossío Díaz,constitucional consagrada,24,0.003480415810042644
2021,José Ramón Cossío Díaz,zavala rangel,30,0.0030408828172958187
2021,José Ramón Cossío Díaz,conservacion derechos,19,0.0027553291829504264
2021,José Ramón Cossío Díaz,manuel horacio,17,0.0024652945321135397
2021,José Ramón Cossío Díaz,horacio zavala,17,0.0024652945321135397
2021,José Ramón Cossío Díaz,garantia constitucional,24,0.002432706253836655
2021,José Ramón Cossío Díaz,vengo plataforma,12,0.001740207905021322
2021,José Ramón Cossío Díaz,plataforma solicitarles,12,0.001740207905021322
2021,José Ramón Cossío Díaz,solicitarles garantia,12,0.001740207905021322
2021,José Ramón Cossío Díaz,consagrada nuestra,12,0.001740207905021322
2022,José Ramón Cossío Díaz,trabajadores grupo,41,0.004674026577520343
2022,José Ramón Cossío Díaz,grupo perforacion,30,0.0034200194469661046
2022,José Ramón Cossío Díaz,afectando trabajadores,30,0.0034200194469661046
2022,José Ramón Cossío Díaz,comision trabajo,26,0.0029640168540372904
2022,José Ramón Cossío Díaz,diputados comision,26,0.0029640168540372904
2022,José Ramón Cossío Díaz,trabajo prevision,39,0.002324732120443188
2022,José Ramón Cossío Díaz,conste estatus,18,0.0020520116681796625
2022,José Ramón Cossío Díaz,conste enlistado,18,0.0020520116681796625
2022,José Ramón Cossío Díaz,decir listas,18,0.0020520116681796625
2022,José Ramón Cossío Díaz,listas aparezca,18,0.0020520116681796625
2023,José Ramón Cossío Díaz,lgra 2016,24,0.0026404530666470976
2023,José Ramón Cossío Díaz,vigor lgra,20,0.0022003775555392477
2023,José Ramón Cossío Díaz,mariana diaz,16,0.0017603020444313983
2023,José Ramón Cossío Díaz,diaz figueroa,16,0.0017603020444313983
2023,José Ramón Cossío Díaz,historial navegador,16,0.0017603020444313983
2023,José Ramón Cossío Díaz,navegador internet,16,0.0017603020444313983
2023,José Ramón Cossío Díaz,internet equipo,16,0.0017603020444313983
2023,José Ramón Cossío Díaz,equipo computo,16,0.0017603020444313983
2023,José Ramón Cossío Díaz,computo designo,16,0.0017603020444313983
2023,José Ramón Cossío Díaz,designo servidor,16,0.0017603020444313983
2024,José Ramón Cossío Díaz,lenia batres,35,0.002392496914291022
2024,José Ramón Cossío Díaz,batres guadarrama,24,0.0021930681825026066
2024,José Ramón Cossío Díaz,segunda encontraba,16,0.002091714159308734
2024,José Ramón Cossío Díaz,encontraba bajo,16,0.002091714159308734
2024,José Ramón Cossío Díaz,bajo anastasio,16,0.002091714159308734
2024,José Ramón Cossío Díaz,anastasio gonzalez,16,0.002091714159308734
2024,José Ramón Cossío Díaz,irapuato gto,20,0.001827556818752172
2024,José Ramón Cossío Díaz,adjuntar respectivo,12,0.0015687856194815505
2024,José Ramón Cossío Díaz,respectivo contrato,12,0.0015687856194815505
2024,José Ramón Cossío Díaz,anos indicando,11,0.0014380534845247546
2025,José Ramón Cossío Díaz,inteligencia artificial,24,0.007470872276849683
2025,José Ramón Cossío Díaz,uso inteligencia,8,0.0024902907589498943
2025,José Ramón Cossío Díaz,artificial desempeno,8,0.0024902907589498943
2025,José Ramón Cossío Díaz,servidora maria,6,0.0018677180692124207
2025,José Ramón Cossío Díaz,desempeno actividades,5,0.0015564317243436838
2025,José Ramón Cossío Díaz,ubicado municipalidad,5,0.0015564317243436838
2025,José Ramón Cossío Díaz,siguiente //sjf2,5,0.0015564317243436838
2025,José Ramón Cossío Díaz,//sjf2 gob,5,0.0015564317243436838
2025,José Ramón Cossío Díaz,2025 contestacion,5,0.0015564317243436838
2025,José Ramón Cossío Díaz,mariana rocio,5,0.0015564317243436838
2026,José Ramón Cossío Díaz,menor hijo,8,0.0034900872951785463
2026,José Ramón Cossío Díaz,**** *****,7,0.003053826383281228
2026,José Ramón Cossío Díaz,riesgo trabajo,10,0.0030493329148050404
2026,José Ramón Cossío Díaz,defensoria municipio,6,0.00261756547138391
2026,José Ramón Cossío Díaz,municipio mazatlan,6,0.00261756547138391
2026,José Ramón Cossío Díaz,***** ******,6,0.00261756547138391
2026,José Ramón Cossío Díaz,ciudad victoria,8,0.0024394663318440322
2026,José Ramón Cossío Díaz,mochis sinaloa,8,0.0024394663318440322
2026,José Ramón Cossío Díaz,ayuda constitucional,5,0.0021813045594865914
2026,José Ramón Cossío Díaz,ojo izquierdo,5,0.0021813045594865914
2017,Juan Luis González Alcántara Carrancá,emergio aislada,10,0.003711452438739597
2017,Juan Luis González Alcántara Carrancá,epoca registro,15,0.0022154031234868357
2017,Juan Luis González Alcántara Carrancá,wilmington trust,5,0.0018557262193697984
2017,Juan Luis González Alcántara Carrancá,trust fsb,5,0.0018557262193697984
2017,Juan Luis González Alcántara Carrancá,contador gerardo,5,0.0018557262193697984
2017,Juan Luis González Alcántara Carrancá,gerardo sierra,5,0.0018557262193697984
2017,Juan Luis González Alcántara Carrancá,sierra arrazola,5,0.0018557262193697984
2017,Juan Luis González Alcántara Carrancá,sociedad autoconsumo,7,0.00181593574903912
2017,Juan Luis González Alcántara Carrancá,autoconsumo responsable,7,0.00181593574903912
2017,Juan Luis González Alcántara Carrancá,responsable tolerante,7,0.00181593574903912
2018,Juan Luis González Alcántara Carrancá,humanos estado,31,0.008264459636773813
2018,Juan Luis González Alcántara Carrancá,segundo penal,19,0.005065313970925886
2018,Juan Luis González Alcántara Carrancá,direccion casas,20,0.0037268447665488023
2018,Juan Luis González Alcántara Carrancá,filial vinculo,11,0.0029325501936939336
2018,Juan Luis González Alcántara Carrancá,vinculo personal,11,0.0029325501936939336
2018,Juan Luis González Alcántara Carrancá,personal familiar,11,0.0029325501936939336
2018,Juan Luis González Alcántara Carrancá,penal tercer,12,0.0022361068599292813
2018,Juan Luis González Alcántara Carrancá,eduardo lopez,8,0.0021327637772319517
2018,Juan Luis González Alcántara Carrancá,disidente eduardo,7,0.0018661683050779578
2018,Juan Luis González Alcántara Carrancá,lopez perez,7,0.0018661683050779578
2019,Juan Luis González Alcántara Carrancá,cultura cuernavaca,41,0.00984523817006527
2019,Juan Luis González Alcántara Carrancá,cuernavaca morelos,47,0.00788857877613961
2019,Juan Luis González Alcántara Carrancá,circuitos saber,32,0.007684088327855821
2019,Juan Luis González Alcántara Carrancá,promovidos ese,28,0.006723577286873844
2019,Juan Luis González Alcántara Carrancá,ese circuitos,28,0.006723577286873844
2019,Juan Luis González Alcántara Carrancá,aura hernandez,25,0.0060031940061373605
2019,Juan Luis González Alcántara Carrancá,juicios desechados,24,0.005763066245891866
2019,Juan Luis González Alcántara Carrancá,hanalleli gonzalez,22,0.005282810725400876
2019,Juan Luis González Alcántara Carrancá,gonzalez alcocer,22,0.005282810725400876
2019,Juan Luis González Alcántara Carrancá,juicios promovidos,40,0.005022308079365673
2020,Juan Luis González Alcántara Carrancá,egresos federacion,27,0.00785666593085293
2020,Juan Luis González Alcántara Carrancá,federacion correspondiente,27,0.00785666593085293
2020,Juan Luis González Alcántara Carrancá,pagos entendiendo,21,0.006110740168441168
2020,Juan Luis González Alcántara Carrancá,entendiendo concepto,21,0.006110740168441168
2020,Juan Luis González Alcántara Carrancá,concepto representen,21,0.006110740168441168
2020,Juan Luis González Alcántara Carrancá,representen ingresos,21,0.006110740168441168
2020,Juan Luis González Alcántara Carrancá,ingresos cualquier,21,0.006110740168441168
2020,Juan Luis González Alcántara Carrancá,concepto -incluyendo,21,0.006110740168441168
2020,Juan Luis González Alcántara Carrancá,-incluyendo dinero-,21,0.006110740168441168
2020,Juan Luis González Alcántara Carrancá,dinero- derechos,21,0.006110740168441168
2021,Juan Luis González Alcántara Carrancá,cuatro maria,8,0.0022862952394132265
2021,Juan Luis González Alcántara Carrancá,calleja garcia,9,0.0017978082675818422
2021,Juan Luis González Alcántara Carrancá,constitucional 89/2020,6,0.00171472142955992
2021,Juan Luis González Alcántara Carrancá,administrativos mercantil,6,0.00171472142955992
2021,Juan Luis González Alcántara Carrancá,volumenes 187-192,6,0.00171472142955992
2021,Juan Luis González Alcántara Carrancá,haciendo separacion,6,0.00171472142955992
2021,Juan Luis González Alcántara Carrancá,salmoran tamayo,15,0.001705890651373008
2021,Juan Luis González Alcántara Carrancá,ampliacion demanda,5,0.0014289345246332667
2021,Juan Luis González Alcántara Carrancá,recursos juicio,5,0.0014289345246332667
2021,Juan Luis González Alcántara Carrancá,juicio competencia,5,0.0014289345246332667
2022,Juan Luis González Alcántara Carrancá,bebidas alimentos,11,0.003105878114400307
2022,Juan Luis González Alcántara Carrancá,alimentos proporcionados,11,0.003105878114400307
2022,Juan Luis González Alcántara Carrancá,estacion migratoria,7,0.0019764678909820134
2022,Juan Luis González Alcántara Carrancá,sistema laboral,7,0.0019764678909820134
2022,Juan Luis González Alcántara Carrancá,penal 41/94,6,0.0016941153351274403
2022,Juan Luis González Alcántara Carrancá,reforma sistema,6,0.0016941153351274403
2022,Juan Luis González Alcántara Carrancá,sesion primera,5,0.0014117627792728667
2022,Juan Luis González Alcántara Carrancá,coags 2001,5,0.0014117627792728667
2022,Juan Luis González Alcántara Carrancá,menciona registro,6,0.0011841358031397427
2022,Juan Luis González Alcántara Carrancá,denuncio terreno,6,0.0011841358031397427
2023,Juan Luis González Alcántara Carrancá,asesores auxiliares,22,0.004141340095313032
2023,Juan Luis González Alcántara Carrancá,auxiliares cargo,22,0.004141340095313032
2023,Juan Luis González Alcántara Carrancá,historial navegador,16,0.0030118837056822053
2023,Juan Luis González Alcántara Carrancá,navegador internet,16,0.0030118837056822053
2023,Juan Luis González Alcántara Carrancá,internet equipo,16,0.0030118837056822053
2023,Juan Luis González Alcántara Carrancá,equipo computo,16,0.0030118837056822053
2023,Juan Luis González Alcántara Carrancá,computo designo,16,0.0030118837056822053
2023,Juan Luis González Alcántara Carrancá,designo servidor,16,0.0030118837056822053
2023,Juan Luis González Alcántara Carrancá,laborales partir,16,0.0030118837056822053
2023,Juan Luis González Alcántara Carrancá,partir historial,15,0.0028236409740770674
2024,Juan Luis González Alcántara Carrancá,segunda encontraba,17,0.00362041681288372
2024,Juan Luis González Alcántara Carrancá,encontraba bajo,17,0.00362041681288372
2024,Juan Luis González Alcántara Carrancá,bajo anastasio,17,0.00362041681288372
2024,Juan Luis González Alcántara Carrancá,anastasio gonzalez,17,0.00362041681288372
2024,Juan Luis González Alcántara Carrancá,luis rogelio,16,0.003407451118008207
2024,Juan Luis González Alcántara Carrancá,rogelio pineda,16,0.003407451118008207
2024,Juan Luis González Alcántara Carrancá,irapuato gto,12,0.0025555883385061555
2024,Juan Luis González Alcántara Carrancá,anos indicando,11,0.002342622643630642
2024,Juan Luis González Alcántara Carrancá,lenia batres,14,0.002083992857387847
2024,Juan Luis González Alcántara Carrancá,batres guadarrama,14,0.002083992857387847
2025,Juan Luis González Alcántara Carrancá,erika paola,8,0.0046729276367205395
2025,Juan Luis González Alcántara Carrancá,paola sanchez,8,0.0046729276367205395
2025,Juan Luis González Alcántara Carrancá,sanchez barrera,8,0.0046729276367205395
2025,Juan Luis González Alcántara Carrancá,fuera horario,8,0.0046729276367205395
2025,Juan Luis González Alcántara Carrancá,actividades fuera,7,0.004088811682130472
2025,Juan Luis González Alcántara Carrancá,trabajadores direccion,6,0.0035046957275404046
2025,Juan Luis González Alcántara Carrancá,cinthya harumi,6,0.0035046957275404046
2025,Juan Luis González Alcántara Carrancá,harumi gonzalez,6,0.0035046957275404046
2025,Juan Luis González Alcántara Carrancá,gonzalez tellez,6,0.0035046957275404046
2025,Juan Luis González Alcántara Carrancá,siguiente //sjf2,5,0.002920579772950337
2026,Juan Luis González Alcántara Carrancá,instancia cuarta,6,0.006337390164203796
2026,Juan Luis González Alcántara Carrancá,cuarta quinta,6,0.006337390164203796
2026,Juan Luis González Alcántara Carrancá,federacion xlv,6,0.006337390164203796
2026,Juan Luis González Alcántara Carrancá,relator salomon,10,0.005522811029018056
2026,Juan Luis González Alcántara Carrancá,contrato trabajo,17,0.005405276178678473
2026,Juan Luis González Alcántara Carrancá,1935 unanimidad,12,0.005043802193802689
2026,Juan Luis González Alcántara Carrancá,salomon gonzalez,12,0.005043802193802689
2026,Juan Luis González Alcántara Carrancá,gonzalez blanco,12,0.005043802193802689
2026,Juan Luis González Alcántara Carrancá,cumplimiento contrato,6,0.00442964563055257
2026,Juan Luis González Alcántara Carrancá,trabajo 4091/33,4,0.004224926776135864
2018,Lenia Batres Guadarrama,ejecutorias 317/88,1,0.04525372439663519
2018,Lenia Batres Guadarrama,317/88 334/88,1,0.04525372439663519
2018,Lenia Batres Guadarrama,334/88 335/88,1,0.04525372439663519
2018,Lenia Batres Guadarrama,335/88 336/88,1,0.04525372439663519
2018,Lenia Batres Guadarrama,336/88 337/88,1,0.04525372439663519
2018,Lenia Batres Guadarrama,337/88 emitidos,1,0.04525372439663519
2018,Lenia Batres Guadarrama,emitidos decimo,1,0.04525372439663519
2018,Lenia Batres Guadarrama,decimo sexto,1,0.04525372439663519
2018,Lenia Batres Guadarrama,sexto bajo,1,0.04525372439663519
2018,Lenia Batres Guadarrama,bajo 227659,1,0.04525372439663519
2019,Lenia Batres Guadarrama,barranca profunda,6,0.024528279189772857
2019,Lenia Batres Guadarrama,aguas nacionales,4,0.016352186126515237
2019,Lenia Batres Guadarrama,forma continua,4,0.016352186126515237
2019,Lenia Batres Guadarrama,hector paniagua,3,0.012264139594886429
2019,Lenia Batres Guadarrama,probatorios facturas,3,0.012264139594886429
2019,Lenia Batres Guadarrama,facturas comprobadas,3,0.012264139594886429
2019,Lenia Batres Guadarrama,comprobadas existentes,3,0.012264139594886429
2019,Lenia Batres Guadarrama,estudios tecnicos,3,0.012264139594886429
2019,Lenia Batres Guadarrama,agua potable,3,0.012264139594886429
2019,Lenia Batres Guadarrama,proporcionar estudios,3,0.012264139594886429
2020,Lenia Batres Guadarrama,igualdad genero,6,0.05307027679241763
2020,Lenia Batres Guadarrama,primer lugar,3,0.026535138396208816
2020,Lenia Batres Guadarrama,genero 2019,2,0.01769009226413921
2020,Lenia Batres Guadarrama,naciones unidas,2,0.01769009226413921
2020,Lenia Batres Guadarrama,2019 marco,2,0.01769009226413921
2020,Lenia Batres Guadarrama,dirijo primer,2,0.01769009226413921
2020,Lenia Batres Guadarrama,lugar igualdad,2,0.01769009226413921
2020,Lenia Batres Guadarrama,genero porque,2,0.01769009226413921
2020,Lenia Batres Guadarrama,porque consta,2,0.01769009226413921
2020,Lenia Batres Guadarrama,consta medios,2,0.01769009226413921
2023,Lenia Batres Guadarrama,guardia fuerza,4,0.0242481015458606
2023,Lenia Batres Guadarrama,fuerza civil,4,0.0242481015458606
2023,Lenia Batres Guadarrama,civil veracruz,4,0.0242481015458606
2023,Lenia Batres Guadarrama,veracruz mandos,4,0.0242481015458606
2023,Lenia Batres Guadarrama,mandos unicos,4,0.0242481015458606
2023,Lenia Batres Guadarrama,policia transito,2,0.0121240507729303
2023,Lenia Batres Guadarrama,transito local,2,0.0121240507729303
2023,Lenia Batres Guadarrama,innecesaria confrontacion,2,0.0121240507729303
2023,Lenia Batres Guadarrama,cndhpresidencia republicascjnsecretaria,1,0.00606202538646515
2023,Lenia Batres Guadarrama,republicascjnsecretaria seguridad,1,0.00606202538646515
2024,Lenia Batres Guadarrama,batres guadarrama,88,0.030112849283690898
2024,Lenia Batres Guadarrama,lenia batres,126,0.029161303034358824
2024,Lenia Batres Guadarrama,accion inconstitucionalidad,11,0.005846766358811375
2024,Lenia Batres Guadarrama,inconstitucionalidad 130/2022,8,0.004252193715499182
2024,Lenia Batres Guadarrama,cedula profesional,7,0.0037206695010617843
2024,Lenia Batres Guadarrama,turnados lenia,7,0.0037206695010617843
2024,Lenia Batres Guadarrama,yasmin esquivel,10,0.0034219146913285117
2024,Lenia Batres Guadarrama,esquivel mossa,10,0.0034219146913285117
2024,Lenia Batres Guadarrama,pide lenia,6,0.0031891452866243866
2024,Lenia Batres Guadarrama,fines semana,6,0.0031891452866243866
2025,Lenia Batres Guadarrama,batres guadarrama,21,0.025199255113412575
2025,Lenia Batres Guadarrama,lenia batres,25,0.020289699721915796
2025,Lenia Batres Guadarrama,hugo aguilar,5,0.009319493051031193
2025,Lenia Batres Guadarrama,gastos comisiones,4,0.007455594440824955
2025,Lenia Batres Guadarrama,aguilar ortiz,4,0.007455594440824955
2025,Lenia Batres Guadarrama,comisiones oficiales-,3,0.005591695830618716
2025,Lenia Batres Guadarrama,dichas comisiones,3,0.005591695830618716
2025,Lenia Batres Guadarrama,comisiones oficiales,3,0.005591695830618716
2025,Lenia Batres Guadarrama,direccion recursos,3,0.005591695830618716
2025,Lenia Batres Guadarrama,recursos humanos,3,0.005591695830618716
2026,Lenia Batres Guadarrama,riesgo trabajo,8,0.025945468654070845
2026,Lenia Batres Guadarrama,mochis sinaloa,8,0.025945468654070845
2026,Lenia Batres Guadarrama,**** mochis,4,0.012972734327035423
2026,Lenia Batres Guadarrama,sinaloa mexico,4,0.012972734327035423
2026,Lenia Batres Guadarrama,construccion vivienda,3,0.009729550745276566
2026,Lenia Batres Guadarrama,ojo izquierdo,3,0.009729550745276566
2026,Lenia Batres Guadarrama,izquierdo evisceracion,3,0.009729550745276566
2026,Lenia Batres Guadarrama,reclamo prestaciones,3,0.009729550745276566
2026,Lenia Batres Guadarrama,pension riesgo,3,0.009729550745276566
2026,Lenia Batres Guadarrama,ayuda constitucional,3,0.009729550745276566
2017,Loretta Ortiz Ahlf,sociedad autoconsumo,6,0.010610991211954128
2017,Loretta Ortiz Ahlf,autoconsumo responsable,6,0.010610991211954128
2017,Loretta Ortiz Ahlf,responsable tolerante,6,0.010610991211954128
2017,Loretta Ortiz Ahlf,superior ciudad,6,0.010610991211954128
2017,Loretta Ortiz Ahlf,bandala armando,5,0.008842492676628441
2017,Loretta Ortiz Ahlf,armando santacruz,5,0.008842492676628441
2017,Loretta Ortiz Ahlf,gonzalez jose,5,0.008842492676628441
2017,Loretta Ortiz Ahlf,pablo girault,5,0.008842492676628441
2017,Loretta Ortiz Ahlf,girault ruiz,5,0.008842492676628441
2017,Loretta Ortiz Ahlf,ruiz juan,5,0.008842492676628441
2018,Loretta Ortiz Ahlf,2002 unanimidad,9,0.005388743010382032
2018,Loretta Ortiz Ahlf,penal primer,6,0.005139698868290281
2018,Loretta Ortiz Ahlf,segundo penal,6,0.005139698868290281
2018,Loretta Ortiz Ahlf,2010 unanimidad,5,0.004283082390241901
2018,Loretta Ortiz Ahlf,incidente inejecucion,5,0.004283082390241901
2018,Loretta Ortiz Ahlf,2011 once,5,0.004283082390241901
2018,Loretta Ortiz Ahlf,decimo noveno,5,0.004283082390241901
2018,Loretta Ortiz Ahlf,segundo decimo,6,0.003592495340254688
2018,Loretta Ortiz Ahlf,2013 mayoria,4,0.0034264659121935204
2018,Loretta Ortiz Ahlf,villegas disidente,4,0.0034264659121935204
2019,Loretta Ortiz Ahlf,desprende aislada,6,0.006328680970208097
2019,Loretta Ortiz Ahlf,//lopezobrador org,6,0.006328680970208097
2019,Loretta Ortiz Ahlf,larrea secretaria,5,0.005273900808506747
2019,Loretta Ortiz Ahlf,secretaria ana,5,0.005273900808506747
2019,Loretta Ortiz Ahlf,olguin desprende,5,0.005273900808506747
2019,Loretta Ortiz Ahlf,disidente jorge,11,0.0046171314936398105
2019,Loretta Ortiz Ahlf,formulo particular,11,0.0046171314936398105
2019,Loretta Ortiz Ahlf,aislada constitucional,6,0.004423558165187632
2019,Loretta Ortiz Ahlf,2016 mayoria,6,0.004423558165187632
2019,Loretta Ortiz Ahlf,concurrente norma,6,0.004423558165187632
2020,Loretta Ortiz Ahlf,cualquier concepto,14,0.010509389353580879
2020,Loretta Ortiz Ahlf,egresos federacion,9,0.009665702349322021
2020,Loretta Ortiz Ahlf,federacion correspondiente,9,0.009665702349322021
2020,Loretta Ortiz Ahlf,pagos entendiendo,7,0.007517768493917127
2020,Loretta Ortiz Ahlf,entendiendo concepto,7,0.007517768493917127
2020,Loretta Ortiz Ahlf,concepto representen,7,0.007517768493917127
2020,Loretta Ortiz Ahlf,representen ingresos,7,0.007517768493917127
2020,Loretta Ortiz Ahlf,ingresos cualquier,7,0.007517768493917127
2020,Loretta Ortiz Ahlf,concepto -incluyendo,7,0.007517768493917127
2020,Loretta Ortiz Ahlf,-incluyendo dinero-,7,0.007517768493917127
2021,Loretta Ortiz Ahlf,ampliacion demanda,5,0.005146591624930813
2021,Loretta Ortiz Ahlf,reclamados inicialmente,4,0.004117273299944651
2021,Loretta Ortiz Ahlf,raices lugar,3,0.003087954974958488
2021,Loretta Ortiz Ahlf,lugar ubicacion,3,0.003087954974958488
2021,Loretta Ortiz Ahlf,lazaro cardenas,3,0.003087954974958488
2021,Loretta Ortiz Ahlf,secretaria estela,3,0.003087954974958488
2021,Loretta Ortiz Ahlf,guardar estrecha,3,0.003087954974958488
2021,Loretta Ortiz Ahlf,estrecha vinculacion,3,0.003087954974958488
2021,Loretta Ortiz Ahlf,vinculacion actos,3,0.003087954974958488
2021,Loretta Ortiz Ahlf,oficina correspondencia,3,0.003087954974958488
2022,Loretta Ortiz Ahlf,bebidas alimentos,11,0.007242904210161425
2022,Loretta Ortiz Ahlf,alimentos proporcionados,11,0.007242904210161425
2022,Loretta Ortiz Ahlf,loretta ortiz,21,0.0055024607862045345
2022,Loretta Ortiz Ahlf,ortiz ahlf,21,0.0055024607862045345
2022,Loretta Ortiz Ahlf,secretaria acuerdos,9,0.004142105007694281
2022,Loretta Ortiz Ahlf,acuse sello,6,0.003950675023724414
2022,Loretta Ortiz Ahlf,sello recepcion,6,0.003950675023724414
2022,Loretta Ortiz Ahlf,recepcion conste,6,0.003950675023724414
2022,Loretta Ortiz Ahlf,entrego secretaria,6,0.003950675023724414
2022,Loretta Ortiz Ahlf,acuerdos proyecto,6,0.003950675023724414
2023,Loretta Ortiz Ahlf,asesores auxiliares,22,0.014539859944279278
2023,Loretta Ortiz Ahlf,auxiliares cargo,22,0.014539859944279278
2023,Loretta Ortiz Ahlf,sueldos asesores,11,0.007269929972139639
2023,Loretta Ortiz Ahlf,conocimiento juridico,9,0.005948124522659705
2023,Loretta Ortiz Ahlf,cuantos asesores,11,0.005081462984148996
2023,Loretta Ortiz Ahlf,loretta ortiz,16,0.004207994176230334
2023,Loretta Ortiz Ahlf,ortiz ahlf,16,0.004207994176230334
2023,Loretta Ortiz Ahlf,hace atenta,6,0.003965416348439803
2023,Loretta Ortiz Ahlf,primera jose,6,0.003965416348439803
2023,Loretta Ortiz Ahlf,atenta peticion,7,0.0032336582626402706
2024,Loretta Ortiz Ahlf,jimena viveros,20,0.014903463385074731
2024,Loretta Ortiz Ahlf,loretta ortiz,39,0.011564834479965064
2024,Loretta Ortiz Ahlf,ortiz ahlf,36,0.01067523182766006
2024,Loretta Ortiz Ahlf,viveros alvarez,20,0.01041707386688738
2024,Loretta Ortiz Ahlf,lenia batres,12,0.006250244320132428
2024,Loretta Ortiz Ahlf,inconstitucionalidad 130/2022,8,0.005961385354029893
2024,Loretta Ortiz Ahlf,integrante organo,7,0.005216212184776156
2024,Loretta Ortiz Ahlf,organo consultivo,7,0.005216212184776156
2024,Loretta Ortiz Ahlf,consultivo alto,7,0.005216212184776156
2024,Loretta Ortiz Ahlf,alto nivel,7,0.005216212184776156
2025,Loretta Ortiz Ahlf,hugo aguilar,19,0.014596334289378477
2025,Loretta Ortiz Ahlf,aguilar ortiz,19,0.014596334289378477
2025,Loretta Ortiz Ahlf,gasto ejercido,12,0.013189031558915775
2025,Loretta Ortiz Ahlf,presidente hugo,11,0.008450509325429643
2025,Loretta Ortiz Ahlf,gasto derivado,6,0.006594515779457888
2025,Loretta Ortiz Ahlf,medica tradicional,6,0.006594515779457888
2025,Loretta Ortiz Ahlf,tradicional pueblo,6,0.006594515779457888
2025,Loretta Ortiz Ahlf,sesionado 2025,5,0.005495429816214907
2025,Loretta Ortiz Ahlf,ministras electos,5,0.005495429816214907
2025,Loretta Ortiz Ahlf,loretta ortiz,12,0.005248443332930721
2026,Loretta Ortiz Ahlf,presidente hugo,2,0.04235362927458158
2026,Loretta Ortiz Ahlf,hugo aguilar,2,0.04235362927458158
2026,Loretta Ortiz Ahlf,aguilar ortiz,2,0.04235362927458158
2026,Loretta Ortiz Ahlf,cuenta email,1,0.030297172276237443
2026,Loretta Ortiz Ahlf,email oficial,1,0.030297172276237443
2026,Loretta Ortiz Ahlf,oficial correo,1,0.030297172276237443
2026,Loretta Ortiz Ahlf,electronico presidente,1,0.030297172276237443
2026,Loretta Ortiz Ahlf,nacionministro presidente,1,0.030297172276237443
2026,Loretta Ortiz Ahlf,ortiz presenteasunto,1,0.030297172276237443
2026,Loretta Ortiz Ahlf,presenteasunto estado,1,0.030297172276237443
2017,Luis María Aguilar Morales,jurisprudencias emitidas,50,0.004422774947166927
2017,Luis María Aguilar Morales,epoca jurisprudencias,24,0.0021229319746401253
2017,Luis María Aguilar Morales,emitidas tribunales,33,0.0015262995099210898
2017,Luis María Aguilar Morales,documental derechos,15,0.0013268324841500781
2017,Luis María Aguilar Morales,derechos garantizados,15,0.0013268324841500781
2017,Luis María Aguilar Morales,garantizados 100,15,0.0013268324841500781
2017,Luis María Aguilar Morales,100 anos,15,0.0013268324841500781
2017,Luis María Aguilar Morales,actos colaboracion,15,0.0013268324841500781
2017,Luis María Aguilar Morales,colaboracion coordinacion,15,0.0013268324841500781
2017,Luis María Aguilar Morales,entre comision,15,0.0013268324841500781
2018,Luis María Aguilar Morales,precisandose ingresados,15,0.0014634454639596071
2018,Luis María Aguilar Morales,ingresados ellos,15,0.0014634454639596071
2018,Luis María Aguilar Morales,ellos caso,15,0.0014634454639596071
2018,Luis María Aguilar Morales,caso emitio,15,0.0014634454639596071
2018,Luis María Aguilar Morales,humanos estado,31,0.0012035512346128896
2018,Luis María Aguilar Morales,2018 cuantas,9,0.0008780672783757642
2018,Luis María Aguilar Morales,proceso legal,9,0.0008780672783757642
2018,Luis María Aguilar Morales,tfja cuantos,9,0.0008780672783757642
2018,Luis María Aguilar Morales,jorge humberto,8,0.0007805042474451238
2018,Luis María Aguilar Morales,humberto benitez,8,0.0007805042474451238
2019,Luis María Aguilar Morales,jorge benjamin,60,0.0048410927738328806
2019,Luis María Aguilar Morales,benjamin martinez,60,0.0048410927738328806
2019,Luis María Aguilar Morales,cuantas carpetas,51,0.0028762118415494816
2019,Luis María Aguilar Morales,normas reglamentos,33,0.0026626010256080843
2019,Luis María Aguilar Morales,facultan trabajo,33,0.0026626010256080843
2019,Luis María Aguilar Morales,circuitos saber,32,0.0025819161460442033
2019,Luis María Aguilar Morales,profesores jorge,30,0.0024205463869164403
2019,Luis María Aguilar Morales,martinez zendejas,30,0.0024205463869164403
2019,Luis María Aguilar Morales,zendejas miguel,30,0.0024205463869164403
2019,Luis María Aguilar Morales,angel jasso,30,0.0024205463869164403
2020,Luis María Aguilar Morales,pagos entendiendo,76,0.005108192745272564
2020,Luis María Aguilar Morales,entendiendo concepto,76,0.005108192745272564
2020,Luis María Aguilar Morales,concepto representen,76,0.005108192745272564
2020,Luis María Aguilar Morales,representen ingresos,76,0.005108192745272564
2020,Luis María Aguilar Morales,ingresos cualquier,76,0.005108192745272564
2020,Luis María Aguilar Morales,concepto -incluyendo,76,0.005108192745272564
2020,Luis María Aguilar Morales,-incluyendo dinero-,76,0.005108192745272564
2020,Luis María Aguilar Morales,dinero- derechos,76,0.005108192745272564
2020,Luis María Aguilar Morales,y/o servicios,76,0.005108192745272564
2020,Luis María Aguilar Morales,terminos legislacion,76,0.005108192745272564
2021,Luis María Aguilar Morales,zavala rangel,67,0.003436449221870828
2021,Luis María Aguilar Morales,manuel horacio,47,0.002410643483998939
